,Fauna/Flora,Grupo,Família,Sigla Categoria de Ameaça,Bioma,Principais_ameacas,Presença em Áreas Protegidas,Plano de Ação Nacional para Conservação (PAN),Nível de Proteção na Estratégia Nacional,Espécie exclusiva do Brasil,Estados_de_ocorrencia
46,Flora,Angiospermas,Bromeliaceae,EN,Mata Atlântica,Perda de Habitat/Degradação (Induzida por Humanos),Sim,Não,2,Sim,ES
47,Flora,Angiospermas,Bromeliaceae,EN,Mata Atlântica,Perda de Habitat/Degradação (Induzida por Humanos),Sim,Não,2,Sim,BA
47,Flora,Angiospermas,Bromeliaceae,EN,Mata Atlântica,Perda de Habitat/Degradação (Induzida por Humanos),Sim,Não,2,Sim,ES
48,Flora,Angiospermas,Bromeliaceae,EN,Mata Atlântica,Agropecuária,Sim,Não,2,Sim,BA
48,Flora,Angiospermas,Bromeliaceae,EN,Mata Atlântica,Distribuição Restrita,Sim,Não,2,Sim,BA
49,Flora,Angiospermas,Bromeliaceae,EN,Mata Atlântica,Perda de Habitat/Degradação (Induzida por Humanos),Sim,Não,2,Sim,ES
49,Flora,Angiospermas,Bromeliaceae,EN,Mata Atlântica,Distribuição Restrita,Sim,Não,2,Sim,ES
50,Flora,Angiospermas,Bromeliaceae,CR,Mata Atlântica,Espécies Invasoras,Sim,Não,2,Sim,BA
50,Flora,Angiospermas,Bromeliaceae,CR,Mata Atlântica,Espécies Invasoras,Sim,Não,2,Sim,PE
50,Flora,Angiospermas,Bromeliaceae,CR,Mata Atlântica,Espécies Invasoras,Sim,Não,2,Sim,AL
50,Flora,Angiospermas,Bromeliaceae,CR,Mata Atlântica, Perda de Habitat/Degradação (Induzida por Humanos),Sim,Não,2,Sim,BA
50,Flora,Angiospermas,Bromeliaceae,CR,Mata Atlântica, Perda de Habitat/Degradação (Induzida por Humanos),Sim,Não,2,Sim,PE
50,Flora,Angiospermas,Bromeliaceae,CR,Mata Atlântica, Perda de Habitat/Degradação (Induzida por Humanos),Sim,Não,2,Sim,AL
51,Flora,Angiospermas,Bromeliaceae,EN,Mata Atlântica,Vazio,Sim,Sim,2,Sim,SC
52,Flora,Angiospermas,Bromeliaceae,EN,Mata Atlântica,Extração de Não Madereiras,Sim,Não,2,Sim,SC
52,Flora,Angiospermas,Bromeliaceae,EN,Mata Atlântica,Extração de Não Madereiras,Sim,Não,2,Sim,RS
53,Flora,Angiospermas,Bromeliaceae,EN,Mata Atlântica,Vazio,Sim,Não,2,Sim,ES
54,Flora,Angiospermas,Bromeliaceae,CR,Mata Atlântica,Baixa Densidade,Sim,Não,2,Sim,AL
55,Flora,Angiospermas,Bromeliaceae,EN,Mata Atlântica,Desenvolvimento e Infraestrutura,Sim,Não,2,Sim,PE
55,Flora,Angiospermas,Bromeliaceae,EN,Mata Atlântica,Desenvolvimento e Infraestrutura,Sim,Não,2,Sim,AL
55,Flora,Angiospermas,Bromeliaceae,EN,Mata Atlântica,Desenvolvimento e Infraestrutura,Sim,Não,2,Sim,RN
56,Flora,Angiospermas,Bromeliaceae,EN,Mata Atlântica,Perda de Habitat/Degradação (Induzida por Humanos),Sim,Não,2,Sim,ES
56,Flora,Angiospermas,Bromeliaceae,EN,Mata Atlântica,Distribuição Restrita,Sim,Não,2,Sim,ES
57,Flora,Angiospermas,Bromeliaceae,CR,Mata Atlântica,Extração de Não Madereiras,Sim,Não,2,Sim,ES
58,Flora,Angiospermas,Bromeliaceae,EN,Mata Atlântica,Desenvolvimento e Infraestrutura,Sim,Não,2,Sim,ES
58,Flora,Angiospermas,Bromeliaceae,EN,Mata Atlântica,Desenvolvimento e Infraestrutura,Sim,Não,2,Sim,RJ
59,Flora,Angiospermas,Bromeliaceae,EN,Mata Atlântica,Vazio,Sim,Não,2,Sim,ES
59,Flora,Angiospermas,Bromeliaceae,EN,Mata Atlântica,Vazio,Sim,Não,2,Sim,PR
60,Flora,Angiospermas,Bromeliaceae,VU,Mata Atlântica,Vazio,Sim,Não,2,Sim,MG
60,Flora,Angiospermas,Bromeliaceae,VU,Mata Atlântica,Vazio,Sim,Não,2,Sim,RJ
60,Flora,Angiospermas,Bromeliaceae,VU,Mata Atlântica,Vazio,Sim,Não,2,Sim,SP
61,Flora,Angiospermas,Bromeliaceae,EN,Caatinga,Distúrbio Humano,Sim,Não,2,Sim,PE
61,Flora,Angiospermas,Bromeliaceae,EN,Caatinga,Distúrbio Humano,Sim,Não,2,Sim,AL
61,Flora,Angiospermas,Bromeliaceae,EN,Caatinga,Distúrbio Humano,Sim,Não,2,Sim,RN
61,Flora,Angiospermas,Bromeliaceae,EN,Mata Atlântica,Distúrbio Humano,Sim,Não,2,Sim,PE
61,Flora,Angiospermas,Bromeliaceae,EN,Mata Atlântica,Distúrbio Humano,Sim,Não,2,Sim,AL
61,Flora,Angiospermas,Bromeliaceae,EN,Mata Atlântica,Distúrbio Humano,Sim,Não,2,Sim,RN
62,Flora,Angiospermas,Bromeliaceae,CR,Mata Atlântica,Extração de Não Madereiras,Sim,Não,2,Sim,RS
62,Flora,Angiospermas,Bromeliaceae,CR,Mata Atlântica,Extração de Não Madereiras,Sim,Não,2,Sim,SC
63,Fauna,Invertebrados Aquáticos,Aeglidae,CR,Mata Atlântica,Agropecuária,Não,Sim,1,Sim,SC
63,Fauna,Invertebrados Aquáticos,Aeglidae,CR,Mata Atlântica,Poluição,Não,Sim,1,Sim,SC
64,Fauna,Invertebrados Aquáticos,Aeglidae,EN,Mata Atlântica,Agropecuária,Não,Sim,1,Sim,RS
64,Fauna,Invertebrados Aquáticos,Aeglidae,EN,Mata Atlântica,Agropecuária,Não,Sim,1,Sim,SC
64,Fauna,Invertebrados Aquáticos,Aeglidae,EN,Mata Atlântica,Outras Atividades Econômicas: energia,Não,Sim,1,Sim,RS
64,Fauna,Invertebrados Aquáticos,Aeglidae,EN,Mata Atlântica,Outras Atividades Econômicas: energia,Não,Sim,1,Sim,SC
65,Fauna,Invertebrados Aquáticos,Aeglidae,CR,Mata Atlântica,Assentamento Humano: cidades,Sim,Não,2,Sim,SP
65,Fauna,Invertebrados Aquáticos,Aeglidae,CR,Mata Atlântica,Poluição,Sim,Não,2,Sim,SP
66,Fauna,Invertebrados Aquáticos,Aeglidae,CR,Mata Atlântica,Agropecuária,Não,Sim,1,Sim,MG
66,Fauna,Invertebrados Aquáticos,Aeglidae,CR,Mata Atlântica,Agropecuária,Não,Sim,1,Sim,SP
66,Fauna,Invertebrados Aquáticos,Aeglidae,CR,Mata Atlântica,Indústrias,Não,Sim,1,Sim,MG
66,Fauna,Invertebrados Aquáticos,Aeglidae,CR,Mata Atlântica,Indústrias,Não,Sim,1,Sim,SP
66,Fauna,Invertebrados Aquáticos,Aeglidae,CR,Mata Atlântica,Transporte Diversos,Não,Sim,1,Sim,MG
66,Fauna,Invertebrados Aquáticos,Aeglidae,CR,Mata Atlântica,Transporte Diversos,Não,Sim,1,Sim,SP
67,Fauna,Invertebrados Aquáticos,Aeglidae,VU,Mata Atlântica,Agropecuária,Não,Sim,1,Sim,RS
67,Fauna,Invertebrados Aquáticos,Aeglidae,VU,Mata Atlântica,Transporte Diversos,Não,Sim,1,Sim,RS
67,Fauna,Invertebrados Aquáticos,Aeglidae,VU,Mata Atlântica,Poluição,Não,Sim,1,Sim,RS
68,Fauna,Invertebrados Aquáticos,Aeglidae,VU,Mata Atlântica,Agropecuária,Sim,Sim,1,Sim,RS
68,Fauna,Invertebrados Aquáticos,Aeglidae,VU,Mata Atlântica,Outras Atividades Econômicas: energia,Sim,Sim,1,Sim,RS
68,Fauna,Invertebrados Aquáticos,Aeglidae,VU,Pampa,Agropecuária,Sim,Sim,1,Sim,RS
68,Fauna,Invertebrados Aquáticos,Aeglidae,VU,Pampa,Outras Atividades Econômicas: energia,Sim,Sim,1,Sim,RS
69,Fauna,Invertebrados Aquáticos,Aeglidae,EN,Mata Atlântica,Agropecuária,Sim,Sim,2,Sim,RS
69,Fauna,Invertebrados Aquáticos,Aeglidae,EN,Mata Atlântica,Transporte Diversos,Sim,Sim,2,Sim,RS
69,Fauna,Invertebrados Aquáticos,Aeglidae,EN,Mata Atlântica,Poluição,Sim,Sim,2,Sim,RS
69,Fauna,Invertebrados Aquáticos,Aeglidae,EN,Pampa,Agropecuária,Sim,Sim,2,Sim,RS
69,Fauna,Invertebrados Aquáticos,Aeglidae,EN,Pampa,Transporte Diversos,Sim,Sim,2,Sim,RS
69,Fauna,Invertebrados Aquáticos,Aeglidae,EN,Pampa,Poluição,Sim,Sim,2,Sim,RS
70,Fauna,Invertebrados Aquáticos,Aeglidae,EN,Mata Atlântica,Agropecuária,Não,Sim,1,Sim,RS
70,Fauna,Invertebrados Aquáticos,Aeglidae,EN,Mata Atlântica,Poluição,Não,Sim,1,Sim,RS
70,Fauna,Invertebrados Aquáticos,Aeglidae,EN,Pampa,Agropecuária,Não,Sim,1,Sim,RS
70,Fauna,Invertebrados Aquáticos,Aeglidae,EN,Pampa,Poluição,Não,Sim,1,Sim,RS
71,Fauna,Invertebrados Aquáticos,Aeglidae,CR,Mata Atlântica,Agropecuária,Não,Sim,1,Sim,PR
71,Fauna,Invertebrados Aquáticos,Aeglidae,CR,Mata Atlântica,Poluição,Não,Sim,1,Sim,PR
71,Fauna,Invertebrados Aquáticos,Aeglidae,CR,Mata Atlântica,Queimadas,Não,Sim,1,Sim,PR
72,Fauna,Invertebrados Aquáticos,Aeglidae,EN,Mata Atlântica,Agropecuária,Não,Sim,1,Sim,SC
72,Fauna,Invertebrados Aquáticos,Aeglidae,EN,Mata Atlântica,Poluição,Não,Sim,1,Sim,SC
73,Fauna,Invertebrados Aquáticos,Aeglidae,CR,Mata Atlântica,Espécies Exóticas,Não,Não,1,Sim,SP
73,Fauna,Invertebrados Aquáticos,Aeglidae,CR,Mata Atlântica,Mineração,Não,Não,1,Sim,SP
73,Fauna,Invertebrados Aquáticos,Aeglidae,CR,Mata Atlântica,Turismo/Recreação,Não,Não,1,Sim,SP
74,Fauna,Invertebrados Aquáticos,Aeglidae,VU,Mata Atlântica,Agropecuária,Sim,Sim,1,Sim,RS
74,Fauna,Invertebrados Aquáticos,Aeglidae,VU,Mata Atlântica,Agropecuária,Sim,Sim,1,Sim,SC
74,Fauna,Invertebrados Aquáticos,Aeglidae,VU,Mata Atlântica,Outras Atividades Econômicas: energia,Sim,Sim,1,Sim,RS
74,Fauna,Invertebrados Aquáticos,Aeglidae,VU,Mata Atlântica,Outras Atividades Econômicas: energia,Sim,Sim,1,Sim,SC
75,Fauna,Invertebrados Aquáticos,Aeglidae,VU,Mata Atlântica,Agropecuária,Sim,Sim,2,Sim,RS
75,Fauna,Invertebrados Aquáticos,Aeglidae,VU,Mata Atlântica,Poluição,Sim,Sim,2,Sim,RS
76,Fauna,Invertebrados Aquáticos,Aeglidae,EN,Mata Atlântica,Agropecuária,Não,Sim,1,Sim,RS
76,Fauna,Invertebrados Aquáticos,Aeglidae,EN,Mata Atlântica,Poluição,Não,Sim,1,Sim,RS
76,Fauna,Invertebrados Aquáticos,Aeglidae,EN,Pampa,Agropecuária,Não,Sim,1,Sim,RS
76,Fauna,Invertebrados Aquáticos,Aeglidae,EN,Pampa,Poluição,Não,Sim,1,Sim,RS
77,Fauna,Invertebrados Aquáticos,Aeglidae,CR,Mata Atlântica,Espécies Exóticas,Sim,Não,2,Sim,SP
77,Fauna,Invertebrados Aquáticos,Aeglidae,CR,Mata Atlântica,Mineração,Sim,Não,2,Sim,SP
78,Fauna,Invertebrados Aquáticos,Aeglidae,EN,Mata Atlântica,Agropecuária,Não,Sim,1,Sim,SC
78,Fauna,Invertebrados Aquáticos,Aeglidae,EN,Mata Atlântica,Outras Atividades Econômicas: energia,Não,Sim,1,Sim,SC
78,Fauna,Invertebrados Aquáticos,Aeglidae,EN,Mata Atlântica,Poluição,Não,Sim,1,Sim,SC
79,Fauna,Invertebrados Aquáticos,Aeglidae,EN,Pampa,Agropecuária,Não,Não,0,Sim,RS
79,Fauna,Invertebrados Aquáticos,Aeglidae,EN,Pampa,Poluição,Não,Não,0,Sim,RS
79,Fauna,Invertebrados Aquáticos,Aeglidae,EN,Pampa,Poluição,Não,Não,0,Sim,RS
79,Fauna,Invertebrados Aquáticos,Aeglidae,EN,Pampa,Assoreamento,Não,Não,0,Sim,RS
80,Fauna,Invertebrados Aquáticos,Aeglidae,CR,Mata Atlântica,Poluição,Sim,Sim,2,Sim,SP
81,Fauna,Invertebrados Aquáticos,Aeglidae,EN,Mata Atlântica,Agropecuária,Sim,Sim,1,Sim,RS
81,Fauna,Invertebrados Aquáticos,Aeglidae,EN,Mata Atlântica,Outras Atividades Econômicas: energia,Sim,Sim,1,Sim,RS
81,Fauna,Invertebrados Aquáticos,Aeglidae,EN,Pampa,Agropecuária,Sim,Sim,1,Sim,RS
81,Fauna,Invertebrados Aquáticos,Aeglidae,EN,Pampa,Outras Atividades Econômicas: energia,Sim,Sim,1,Sim,RS
82,Fauna,Invertebrados Aquáticos,Aeglidae,EN,Mata Atlântica,Agropecuária,Não,Sim,1,Sim,SC
82,Fauna,Invertebrados Aquáticos,Aeglidae,EN,Mata Atlântica,Turismo/Recreação,Não,Sim,1,Sim,SC
83,Fauna,Invertebrados Aquáticos,Aeglidae,CR,Pampa,Poluição,Sim,Sim,1,Sim,RS
84,Fauna,Invertebrados Aquáticos,Aeglidae,EN,Mata Atlântica,Agropecuária,Sim,Sim,1,Sim,RS
84,Fauna,Invertebrados Aquáticos,Aeglidae,EN,Mata Atlântica,Agropecuária,Sim,Sim,1,Sim,SC
84,Fauna,Invertebrados Aquáticos,Aeglidae,EN,Mata Atlântica,Assentamento Humano: cidades,Sim,Sim,1,Sim,RS
84,Fauna,Invertebrados Aquáticos,Aeglidae,EN,Mata Atlântica,Assentamento Humano: cidades,Sim,Sim,1,Sim,SC
84,Fauna,Invertebrados Aquáticos,Aeglidae,EN,Pampa,Agropecuária,Sim,Sim,1,Sim,RS
84,Fauna,Invertebrados Aquáticos,Aeglidae,EN,Pampa,Agropecuária,Sim,Sim,1,Sim,SC
84,Fauna,Invertebrados Aquáticos,Aeglidae,EN,Pampa,Assentamento Humano: cidades,Sim,Sim,1,Sim,RS
84,Fauna,Invertebrados Aquáticos,Aeglidae,EN,Pampa,Assentamento Humano: cidades,Sim,Sim,1,Sim,SC
85,Fauna,Invertebrados Aquáticos,Aeglidae,VU,Mata Atlântica,Agropecuária,Não,Sim,1,Sim,RS
85,Fauna,Invertebrados Aquáticos,Aeglidae,VU,Mata Atlântica,Poluição,Não,Sim,1,Sim,RS
85,Fauna,Invertebrados Aquáticos,Aeglidae,VU,Pampa,Agropecuária,Não,Sim,1,Sim,RS
85,Fauna,Invertebrados Aquáticos,Aeglidae,VU,Pampa,Poluição,Não,Sim,1,Sim,RS
86,Fauna,Invertebrados Aquáticos,Aeglidae,VU,Mata Atlântica,Agropecuária,Não,Sim,1,Sim,RS
86,Fauna,Invertebrados Aquáticos,Aeglidae,VU,Mata Atlântica,Agropecuária,Não,Sim,1,Sim,SC
86,Fauna,Invertebrados Aquáticos,Aeglidae,VU,Mata Atlântica,Outras Atividades Econômicas: energia,Não,Sim,1,Sim,RS
86,Fauna,Invertebrados Aquáticos,Aeglidae,VU,Mata Atlântica,Outras Atividades Econômicas: energia,Não,Sim,1,Sim,SC
87,Fauna,Invertebrados Aquáticos,Aeglidae,EN,Mata Atlântica,Assentamento Humano: rurais,Sim,Sim,1,Sim,PR
87,Fauna,Invertebrados Aquáticos,Aeglidae,EN,Mata Atlântica,Assentamento Humano: rurais,Sim,Sim,1,Sim,SP
88,Fauna,Invertebrados Aquáticos,Aeglidae,EN,Pampa,Agropecuária,Sim,Sim,1,Sim,RS
88,Fauna,Invertebrados Aquáticos,Aeglidae,EN,Pampa,Espécies Exóticas,Sim,Sim,1,Sim,RS
88,Fauna,Invertebrados Aquáticos,Aeglidae,EN,Pampa,Poluição,Sim,Sim,1,Sim,RS
89,Flora,Angiospermas,Fabaceae,EN,Mata Atlântica,Agropecuária,Não,Sim,2,Informação não disponível,RS
89,Flora,Angiospermas,Fabaceae,EN,Mata Atlântica,Agropecuária,Não,Sim,2,Informação não disponível,SC
89,Flora,Angiospermas,Fabaceae,EN,Mata Atlântica,Turismo/Recreação,Não,Sim,2,Informação não disponível,RS
89,Flora,Angiospermas,Fabaceae,EN,Mata Atlântica,Turismo/Recreação,Não,Sim,2,Informação não disponível,SC
89,Flora,Angiospermas,Fabaceae,EN,Mata Atlântica,Poluição,Não,Sim,2,Informação não disponível,RS
89,Flora,Angiospermas,Fabaceae,EN,Mata Atlântica,Poluição,Não,Sim,2,Informação não disponível,SC
90,Flora,Angiospermas,Fabaceae,EN,Cerrado,Distribuição Restrita,Não,Sim,2,Sim,MG
91,Flora,Angiospermas,Orobanchaceae,CR,Mata Atlântica,Queimadas,Sim,Não,2,Sim,ES
91,Flora,Angiospermas,Orobanchaceae,CR,Mata Atlântica,Queimadas,Sim,Não,2,Sim,MG
91,Flora,Angiospermas,Orobanchaceae,CR,Mata Atlântica,Turismo/Recreação,Sim,Não,2,Sim,ES
91,Flora,Angiospermas,Orobanchaceae,CR,Mata Atlântica,Turismo/Recreação,Sim,Não,2,Sim,MG
92,Flora,Angiospermas,Orobanchaceae,VU,Cerrado,Extração para Combustível,Sim,Sim,3,Sim,MG
92,Flora,Angiospermas,Orobanchaceae,VU,Cerrado,Mineração,Sim,Sim,3,Sim,MG
92,Flora,Angiospermas,Orobanchaceae,VU,Cerrado,Turismo/Recreação,Sim,Sim,3,Sim,MG
92,Flora,Angiospermas,Orobanchaceae,VU,Cerrado,Assentamento Humano: cidades,Sim,Sim,3,Sim,MG
93,Flora,Angiospermas,Orobanchaceae,EN,Cerrado,Extração para Combustível,Sim,Não,2,Sim,MG
93,Flora,Angiospermas,Orobanchaceae,EN,Cerrado,Mineração,Sim,Não,2,Sim,MG
93,Flora,Angiospermas,Orobanchaceae,EN,Cerrado,Assentamento Humano: cidades,Sim,Não,2,Sim,MG
93,Flora,Angiospermas,Orobanchaceae,EN,Cerrado,Turismo/Recreação,Sim,Não,2,Sim,MG
94,Flora,Angiospermas,Orobanchaceae,EN,Cerrado,Desastres Naturais,Sim,Não,2,Sim,MG
94,Flora,Angiospermas,Orobanchaceae,EN,Cerrado,Queimadas,Sim,Não,2,Sim,MG
95,Flora,Angiospermas,Orobanchaceae,EN,Mata Atlântica,Mineração,Não,Sim,2,Sim,MG
95,Flora,Angiospermas,Orobanchaceae,EN,Mata Atlântica,Mineração,Não,Sim,2,Sim,SP
95,Flora,Angiospermas,Orobanchaceae,EN,Mata Atlântica,Mineração,Não,Sim,2,Sim,PR
95,Flora,Angiospermas,Orobanchaceae,EN,Mata Atlântica,Turismo/Recreação,Não,Sim,2,Sim,MG
95,Flora,Angiospermas,Orobanchaceae,EN,Mata Atlântica,Turismo/Recreação,Não,Sim,2,Sim,SP
95,Flora,Angiospermas,Orobanchaceae,EN,Mata Atlântica,Turismo/Recreação,Não,Sim,2,Sim,PR
96,Flora,Angiospermas,Orobanchaceae,CR,Cerrado,Assentamento Humano: cidades,Não,Sim,2,Sim,MG
96,Flora,Angiospermas,Orobanchaceae,CR,Cerrado,Extração para Combustível,Não,Sim,2,Sim,MG
96,Flora,Angiospermas,Orobanchaceae,CR,Cerrado,Mineração,Não,Sim,2,Sim,MG
96,Flora,Angiospermas,Orobanchaceae,CR,Cerrado,Turismo/Recreação,Não,Sim,2,Sim,MG
97,Fauna,Anfíbios,Hylidae,VU,Mata Atlântica,Agropecuária,Sim,Sim,4,Sim,AL
97,Fauna,Anfíbios,Hylidae,VU,Mata Atlântica,Agropecuária,Sim,Sim,4,Sim,PE
97,Fauna,Anfíbios,Hylidae,VU,Mata Atlântica,Assentamento Humano: cidades,Sim,Sim,4,Sim,AL
97,Fauna,Anfíbios,Hylidae,VU,Mata Atlântica,Assentamento Humano: cidades,Sim,Sim,4,Sim,PE
98,Flora,Angiospermas,Asteraceae,EN,Cerrado,Perda de Habitat/Degradação (Induzida por Humanos),Sim,Não,2,Sim,BA
98,Flora,Angiospermas,Asteraceae,EN,Cerrado,Agropecuária,Sim,Não,2,Sim,BA
99,Flora,Angiospermas,Asteraceae,EN,Caatinga,Perda de Habitat/Degradação (Induzida por Humanos),Sim,Não,2,Sim,BA
99,Flora,Angiospermas,Asteraceae,EN,Cerrado,Perda de Habitat/Degradação (Induzida por Humanos),Sim,Não,2,Sim,BA
100,Flora,Angiospermas,Poaceae,VU,Mata Atlântica,Queimadas,Sim,Sim,2,Não,MG
100,Flora,Angiospermas,Poaceae,VU,Mata Atlântica,Queimadas,Sim,Sim,2,Não,RJ
100,Flora,Angiospermas,Poaceae,VU,Mata Atlântica,Queimadas,Sim,Sim,2,Não,SP
100,Flora,Angiospermas,Poaceae,VU,Mata Atlântica,Queimadas,Sim,Sim,2,Não,PR
100,Flora,Angiospermas,Poaceae,VU,Mata Atlântica,Queimadas,Sim,Sim,2,Não,SC
100,Flora,Angiospermas,Poaceae,VU,Mata Atlântica,Queimadas,Sim,Sim,2,Não,RS
100,Flora,Angiospermas,Poaceae,VU,Mata Atlântica,Espécies Invasoras,Sim,Sim,2,Não,MG
100,Flora,Angiospermas,Poaceae,VU,Mata Atlântica,Espécies Invasoras,Sim,Sim,2,Não,RJ
100,Flora,Angiospermas,Poaceae,VU,Mata Atlântica,Espécies Invasoras,Sim,Sim,2,Não,SP
100,Flora,Angiospermas,Poaceae,VU,Mata Atlântica,Espécies Invasoras,Sim,Sim,2,Não,PR
100,Flora,Angiospermas,Poaceae,VU,Mata Atlântica,Espécies Invasoras,Sim,Sim,2,Não,SC
100,Flora,Angiospermas,Poaceae,VU,Mata Atlântica,Espécies Invasoras,Sim,Sim,2,Não,RS
100,Flora,Angiospermas,Poaceae,VU,Mata Atlântica,Agropecuária,Sim,Sim,2,Não,MG
100,Flora,Angiospermas,Poaceae,VU,Mata Atlântica,Agropecuária,Sim,Sim,2,Não,RJ
100,Flora,Angiospermas,Poaceae,VU,Mata Atlântica,Agropecuária,Sim,Sim,2,Não,SP
100,Flora,Angiospermas,Poaceae,VU,Mata Atlântica,Agropecuária,Sim,Sim,2,Não,PR
100,Flora,Angiospermas,Poaceae,VU,Mata Atlântica,Agropecuária,Sim,Sim,2,Não,SC
100,Flora,Angiospermas,Poaceae,VU,Mata Atlântica,Agropecuária,Sim,Sim,2,Não,RS
101,Flora,Angiospermas,Poaceae,EN,Mata Atlântica,Poluição,Sim,Não,2,Sim,MG
101,Flora,Angiospermas,Poaceae,EN,Mata Atlântica,Poluição,Sim,Não,2,Sim,RJ
101,Flora,Angiospermas,Poaceae,EN,Mata Atlântica,Poluição,Sim,Não,2,Sim,SP
101,Flora,Angiospermas,Poaceae,EN,Mata Atlântica,Poluição,Sim,Não,2,Sim,PR
101,Flora,Angiospermas,Poaceae,EN,Mata Atlântica,Poluição,Sim,Não,2,Sim,SC
101,Flora,Angiospermas,Poaceae,EN,Mata Atlântica,Poluição,Sim,Não,2,Sim,RS
101,Flora,Angiospermas,Poaceae,EN,Mata Atlântica,Agropecuária,Sim,Não,2,Sim,MG
101,Flora,Angiospermas,Poaceae,EN,Mata Atlântica,Agropecuária,Sim,Não,2,Sim,RJ
101,Flora,Angiospermas,Poaceae,EN,Mata Atlântica,Agropecuária,Sim,Não,2,Sim,SP
101,Flora,Angiospermas,Poaceae,EN,Mata Atlântica,Agropecuária,Sim,Não,2,Sim,PR
101,Flora,Angiospermas,Poaceae,EN,Mata Atlântica,Agropecuária,Sim,Não,2,Sim,SC
101,Flora,Angiospermas,Poaceae,EN,Mata Atlântica,Agropecuária,Sim,Não,2,Sim,RS
101,Flora,Angiospermas,Poaceae,EN,Mata Atlântica,Espécies Invasoras,Sim,Não,2,Sim,MG
101,Flora,Angiospermas,Poaceae,EN,Mata Atlântica,Espécies Invasoras,Sim,Não,2,Sim,RJ
101,Flora,Angiospermas,Poaceae,EN,Mata Atlântica,Espécies Invasoras,Sim,Não,2,Sim,SP
101,Flora,Angiospermas,Poaceae,EN,Mata Atlântica,Espécies Invasoras,Sim,Não,2,Sim,PR
101,Flora,Angiospermas,Poaceae,EN,Mata Atlântica,Espécies Invasoras,Sim,Não,2,Sim,SC
101,Flora,Angiospermas,Poaceae,EN,Mata Atlântica,Espécies Invasoras,Sim,Não,2,Sim,RS
101,Flora,Angiospermas,Poaceae,EN,Mata Atlântica,Queimadas,Sim,Não,2,Sim,MG
101,Flora,Angiospermas,Poaceae,EN,Mata Atlântica,Queimadas,Sim,Não,2,Sim,RJ
101,Flora,Angiospermas,Poaceae,EN,Mata Atlântica,Queimadas,Sim,Não,2,Sim,SP
101,Flora,Angiospermas,Poaceae,EN,Mata Atlântica,Queimadas,Sim,Não,2,Sim,PR
101,Flora,Angiospermas,Poaceae,EN,Mata Atlântica,Queimadas,Sim,Não,2,Sim,SC
101,Flora,Angiospermas,Poaceae,EN,Mata Atlântica,Queimadas,Sim,Não,2,Sim,RS
102,Fauna,Peixes Continentais,Pimelodidae,EN,Amazônia,Outras Atividades Econômicas: energia,Sim,Sim,2,Sim,MT
102,Fauna,Peixes Continentais,Pimelodidae,EN,Amazônia,Outras Atividades Econômicas: energia,Sim,Sim,2,Sim,PA
102,Fauna,Peixes Continentais,Pimelodidae,EN,Amazônia,Outras Atividades Econômicas: energia,Sim,Sim,2,Sim,TO
102,Fauna,Peixes Continentais,Pimelodidae,EN,Cerrado,Outras Atividades Econômicas: energia,Sim,Sim,2,Sim,MT
102,Fauna,Peixes Continentais,Pimelodidae,EN,Cerrado,Outras Atividades Econômicas: energia,Sim,Sim,2,Sim,PA
102,Fauna,Peixes Continentais,Pimelodidae,EN,Cerrado,Outras Atividades Econômicas: energia,Sim,Sim,2,Sim,TO
103,Flora,Angiospermas,Lauraceae,EN,Amazônia,Perda de Habitat/Degradação (Induzida por Humanos),Sim,Não,3,Não,AC
103,Flora,Angiospermas,Lauraceae,EN,Amazônia,Perda de Habitat/Degradação (Induzida por Humanos),Sim,Não,3,Não,AM
103,Flora,Angiospermas,Lauraceae,EN,Amazônia,Perda de Habitat/Degradação (Induzida por Humanos),Sim,Não,3,Não,AP
103,Flora,Angiospermas,Lauraceae,EN,Amazônia,Desenvolvimento e Infraestrutura,Sim,Não,3,Não,AC
103,Flora,Angiospermas,Lauraceae,EN,Amazônia,Desenvolvimento e Infraestrutura,Sim,Não,3,Não,AM
103,Flora,Angiospermas,Lauraceae,EN,Amazônia,Desenvolvimento e Infraestrutura,Sim,Não,3,Não,AP
104,Flora,Angiospermas,Lauraceae,VU,Cerrado,Agropecuária,Sim,Não,2,Sim,SP
104,Flora,Angiospermas,Lauraceae,VU,Cerrado,Agropecuária,Sim,Não,2,Sim,MG
104,Flora,Angiospermas,Lauraceae,VU,Mata Atlântica,Agropecuária,Sim,Não,2,Sim,SP
104,Flora,Angiospermas,Lauraceae,VU,Mata Atlântica,Agropecuária,Sim,Não,2,Sim,MG
105,Flora,Angiospermas,Lauraceae,EN,Amazônia,Extração de Madeira,Sim,Não,2,Não,AC
105,Flora,Angiospermas,Lauraceae,EN,Amazônia,Assentamento Humano: cidades,Sim,Não,2,Não,AC
105,Flora,Angiospermas,Lauraceae,EN,Amazônia,Agropecuária,Sim,Não,2,Não,AC
106,Fauna,Mamíferos,Cricetidae,VU,Mata Atlântica,Patogenias/Parasitas,Sim,Não,1,Sim,ES
106,Fauna,Mamíferos,Cricetidae,VU,Mata Atlântica,Queimadas,Sim,Não,1,Sim,ES
107,Flora,Pteridófitas,Polypodiaceae,CR,Amazônia,Vazio,Sim,Não,2,Não,AM
107,Flora,Pteridófitas,Polypodiaceae,CR,Amazônia,Vazio,Sim,Não,2,Não,SP
